,Price,Title,Visitors,Beds,Bedrooms,Baths,Guest Favorite,Superhost,Review Index,Number of reviews,Host Name,Latitude,Longitude,char_superhost,char_free_cancellation,char_fast_wifi,char_dedicated_workspace,char_great_location,char_furry_friends,char_highly_rated,char_self_check-in,char_great_check-in,char_remote_work
478,48.0,Two bedroom apartment in the city center,6.0,3.0,2.0,1.0,1,1,5.0,14.0,Daniel,40.6436,22.9397,1,0,0,1,0,0,0,1,0,0
479,69.0,#Heart and Soul by halu! Apartments (Heart),2.0,2.0,1.0,1.0,0,0,4.0,5.0,Halu!,40.62854,22.95185,0,1,0,1,0,0,0,1,0,0
480,56.0,Stunning room-CityCenter-Getaway,2.0,1.0,1.0,1.0,1,0,4.0,21.0,Marabou Unique Stay,40.6386,22.9378,0,1,0,0,0,0,0,0,1,0
481,46.0,Nostalgia,2.0,1.0,1.0,1.0,1,1,4.0,105.0,Ntemi And Nick,40.6409,22.943,1,1,0,0,0,0,0,1,0,0
482,120.0,Lovely-3-bedrooms apartment center of Thessaloniki,5.0,3.0,3.0,1.0,1,1,4.0,46.0,Nana,40.63549,22.95058,0,1,0,1,0,0,0,1,0,0
483,47.0,360° City Center Loft with Parking,2.0,1.0,1.0,1.0,1,1,4.0,273.0,Sarantos,40.6173,22.958,0,1,0,0,0,0,0,1,0,1
484,54.0,Cozy Apartment in City  Center!!!!,4.0,2.0,2.0,1.0,0,1,4.0,104.0,Elena,40.63898,22.94602,1,0,0,1,0,0,0,1,0,0
485,95.0,Seaside Paradise Perea Apartment,4.0,2.0,1.0,1.0,1,1,5.0,12.0,Maria,40.5083,22.9221,1,0,0,0,1,0,0,0,1,0
486,55.0,Modern cozy apartment in the heart of Thessaloniki,3.0,2.0,1.0,1.0,1,1,4.0,174.0,Σάκης,40.63174,22.94711,1,1,0,0,0,0,0,1,0,0
487,51.0,#ATS - Theodor Cozy Apartment,4.0,1.0,1.0,1.0,0,0,4.0,32.0,Around,40.6328258,22.9439552,0,1,0,0,1,0,0,1,0,0
488,68.0,Stylish central apartment!,6.0,2.0,2.0,1.0,1,1,5.0,5.0,City Apartments,40.642138,22.9433399,1,0,0,1,0,0,0,0,1,0
489,31.0,White Diamond,2.0,1.0,1.0,1.0,0,0,4.0,10.0,Zoe,40.6417,22.944,0,0,0,0,0,0,0,1,1,0
490,85.0,Modern Studio in Downtown.,3.0,,1.0,1.0,1,0,5.0,8.0,Natalia,40.6308,22.9477,0,1,0,0,1,0,0,1,0,0
491,115.0,Penthouse-heart of Thessaloniki,5.0,4.0,2.0,1.0,1,1,4.0,80.0,Alex,40.6304,22.94664,1,1,0,0,1,0,0,0,0,0
492,65.0,Sweet apartment!!!,4.0,1.0,1.0,1.0,1,1,4.0,429.0,Giorgos,40.63875,22.94964,1,1,0,0,0,0,0,1,0,0
493,32.0,Spotted in Thessaloniki #10!-parking 15€/24h,2.0,1.0,,1.0,1,1,4.0,16.0,Giannis,40.6374,22.9357,1,1,0,0,0,0,0,1,0,0
494,115.0,Blossom by halu! Cozy 2-BD apartment,4.0,2.0,2.0,1.0,0,0,5.0,3.0,Halu!,40.6328286,22.9426356,0,1,0,0,1,0,0,1,0,0
495,97.0,#Tiramisu by halu! Apartments,4.0,2.0,2.0,1.0,0,0,4.0,20.0,Halu!,40.63319,22.94279,0,1,0,1,1,0,0,0,0,0
496,48.0,Two bedroom apartment in the city center,6.0,3.0,2.0,1.0,1,1,5.0,14.0,Daniel,40.6436,22.9397,1,0,0,1,0,0,0,1,0,0
497,69.0,#Heart and Soul by halu! Apartments (Heart),2.0,2.0,1.0,1.0,0,0,4.0,5.0,Halu!,40.62854,22.95185,0,1,0,1,0,0,0,1,0,0
498,56.0,Stunning room-CityCenter-Getaway,2.0,1.0,1.0,1.0,1,0,4.0,21.0,Marabou Unique Stay,40.6386,22.9378,0,1,0,0,0,0,0,0,1,0
499,46.0,Nostalgia,2.0,1.0,1.0,1.0,1,1,4.0,105.0,Ntemi And Nick,40.6409,22.943,1,1,0,0,0,0,0,1,0,0
500,120.0,Lovely-3-bedrooms apartment center of Thessaloniki,5.0,3.0,3.0,1.0,1,1,4.0,46.0,Nana,40.63549,22.95058,0,1,0,1,0,0,0,1,0,0
501,47.0,360° City Center Loft with Parking,2.0,1.0,1.0,1.0,1,1,4.0,273.0,Sarantos,40.6173,22.958,0,1,0,0,0,0,0,1,0,1
502,54.0,Cozy Apartment in City  Center!!!!,4.0,2.0,2.0,1.0,0,1,4.0,104.0,Elena,40.63898,22.94602,1,0,0,1,0,0,0,1,0,0
503,95.0,Seaside Paradise Perea Apartment,4.0,2.0,1.0,1.0,1,1,5.0,12.0,Maria,40.5083,22.9221,1,0,0,0,1,0,0,0,1,0
504,55.0,Modern cozy apartment in the heart of Thessaloniki,3.0,2.0,1.0,1.0,1,1,4.0,174.0,Σάκης,40.63174,22.94711,1,1,0,0,0,0,0,1,0,0
505,51.0,#ATS - Theodor Cozy Apartment,4.0,1.0,1.0,1.0,0,0,4.0,32.0,Around,40.6328258,22.9439552,0,1,0,0,1,0,0,1,0,0
506,68.0,Stylish central apartment!,6.0,2.0,2.0,1.0,1,1,5.0,5.0,City Apartments,40.642138,22.9433399,1,0,0,1,0,0,0,0,1,0
507,31.0,White Diamond,2.0,1.0,1.0,1.0,0,0,4.0,10.0,Zoe,40.6417,22.944,0,0,0,0,0,0,0,1,1,0
508,85.0,Modern Studio in Downtown.,3.0,,1.0,1.0,1,0,5.0,8.0,Natalia,40.6308,22.9477,0,1,0,0,1,0,0,1,0,0
509,115.0,Penthouse-heart of Thessaloniki,5.0,4.0,2.0,1.0,1,1,4.0,80.0,Alex,40.6304,22.94664,1,1,0,0,1,0,0,0,0,0
510,65.0,Sweet apartment!!!,4.0,1.0,1.0,1.0,1,1,4.0,429.0,Giorgos,40.63875,22.94964,1,1,0,0,0,0,0,1,0,0
511,32.0,Spotted in Thessaloniki #10!-parking 15€/24h,2.0,1.0,,1.0,1,1,4.0,16.0,Giannis,40.6374,22.9357,1,1,0,0,0,0,0,1,0,0
512,115.0,Blossom by halu! Cozy 2-BD apartment,4.0,2.0,2.0,1.0,0,0,5.0,3.0,Halu!,40.6328286,22.9426356,0,1,0,0,1,0,0,1,0,0
513,97.0,#Tiramisu by halu! Apartments,4.0,2.0,2.0,1.0,0,0,4.0,20.0,Halu!,40.63319,22.94279,0,1,0,1,1,0,0,0,0,0
514,48.0,Two bedroom apartment in the city center,6.0,3.0,2.0,1.0,1,1,5.0,14.0,Daniel,40.6436,22.9397,1,0,0,1,0,0,0,1,0,0
515,69.0,#Heart and Soul by halu! Apartments (Heart),2.0,2.0,1.0,1.0,0,0,4.0,5.0,Halu!,40.62854,22.95185,0,1,0,1,0,0,0,1,0,0
516,56.0,Stunning room-CityCenter-Getaway,2.0,1.0,1.0,1.0,1,0,4.0,21.0,Marabou Unique Stay,40.6386,22.9378,0,1,0,0,0,0,0,0,1,0
517,46.0,Nostalgia,2.0,1.0,1.0,1.0,1,1,4.0,105.0,Ntemi And Nick,40.6409,22.943,1,1,0,0,0,0,0,1,0,0
518,120.0,Lovely-3-bedrooms apartment center of Thessaloniki,5.0,3.0,3.0,1.0,1,1,4.0,46.0,Nana,40.63549,22.95058,0,1,0,1,0,0,0,1,0,0
519,47.0,360° City Center Loft with Parking,2.0,1.0,1.0,1.0,1,1,4.0,273.0,Sarantos,40.6173,22.958,0,1,0,0,0,0,0,1,0,1
520,54.0,Cozy Apartment in City  Center!!!!,4.0,2.0,2.0,1.0,0,1,4.0,104.0,Elena,40.63898,22.94602,1,0,0,1,0,0,0,1,0,0
521,95.0,Seaside Paradise Perea Apartment,4.0,2.0,1.0,1.0,1,1,5.0,12.0,Maria,40.5083,22.9221,1,0,0,0,1,0,0,0,1,0
